type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
PAYMENT,1290.28,1319.0,28.72,0.0,0.0,0
PAYMENT,14267.79,61630.0,47362.21,0.0,0.0,0
DEBIT,6901.26,11382.0,4480.74,14210.92,21112.18,0
PAYMENT,4407.34,4480.74,73.39,0.0,0.0,0
PAYMENT,5466.9,11253.0,5786.1,0.0,0.0,0
PAYMENT,22256.72,58877.26,36620.54,0.0,0.0,0
PAYMENT,213.35,36620.54,36407.19,0.0,0.0,0
PAYMENT,36228.33,1409.0,0.0,0.0,0.0,0
PAYMENT,6039.09,0.0,0.0,0.0,0.0,0
PAYMENT,8777.15,0.0,0.0,0.0,0.0,0
PAYMENT,23087.59,0.0,0.0,0.0,0.0,0
PAYMENT,13653.91,0.0,0.0,0.0,0.0,0
PAYMENT,16697.62,0.0,0.0,0.0,0.0,0
PAYMENT,33149.43,0.0,0.0,0.0,0.0,0
PAYMENT,4693.35,0.0,0.0,0.0,0.0,0
PAYMENT,40550.78,0.0,0.0,0.0,0.0,0
PAYMENT,8216.42,0.0,0.0,0.0,0.0,0
PAYMENT,7899.89,0.0,0.0,0.0,0.0,0
PAYMENT,4155.21,0.0,0.0,0.0,0.0,0
PAYMENT,4530.34,0.0,0.0,0.0,0.0,0
PAYMENT,5356.63,0.0,0.0,0.0,0.0,0
PAYMENT,7531.23,0.0,0.0,0.0,0.0,0
PAYMENT,14251.38,0.0,0.0,0.0,0.0,0
PAYMENT,6699.52,0.0,0.0,0.0,0.0,0
PAYMENT,23440.57,0.0,0.0,0.0,0.0,0
PAYMENT,6655.88,0.0,0.0,0.0,0.0,0
PAYMENT,16881.67,0.0,0.0,0.0,0.0,0
PAYMENT,6335.61,0.0,0.0,0.0,0.0,0
PAYMENT,9601.55,45678.0,36076.45,0.0,0.0,0
PAYMENT,26045.36,51555.0,25509.64,0.0,0.0,0
PAYMENT,426.96,75389.0,74962.04,0.0,0.0,0
PAYMENT,760.74,74962.04,74201.31,0.0,0.0,0
PAYMENT,3222.39,18340.0,15117.61,0.0,0.0,0
DEBIT,1806.31,612597.0,610790.69,15859.88,17666.19,0
PAYMENT,3067.08,1077.0,0.0,0.0,0.0,0
PAYMENT,12240.34,551382.0,539141.66,0.0,0.0,0
PAYMENT,2034.58,26296.0,24261.42,0.0,0.0,0
PAYMENT,8202.16,17031.43,8829.26,0.0,0.0,0
CASH_OUT,72010.87,8829.26,0.0,76267.32,148278.19,0
CASH_OUT,93427.95,620.0,0.0,270110.78,139849.81,0
PAYMENT,7594.11,50170.0,42575.89,0.0,0.0,0
PAYMENT,6199.3,39364.0,33164.7,0.0,0.0,0
PAYMENT,303.62,30888.0,30584.38,0.0,0.0,0
PAYMENT,14146.46,150.0,0.0,0.0,0.0,0
PAYMENT,991.75,16919.0,15927.25,0.0,0.0,0
PAYMENT,13191.45,55709.0,42517.55,0.0,0.0,0
PAYMENT,2342.29,42517.55,40175.26,0.0,0.0,0
DEBIT,2262.1,136931.46,134669.36,14677.26,16939.36,0
PAYMENT,842.26,134669.36,133827.1,0.0,0.0,0
PAYMENT,1558.6,10937.76,9379.15,0.0,0.0,0
PAYMENT,3720.12,9379.15,5659.03,0.0,0.0,0
PAYMENT,16831.23,52060.0,35228.77,0.0,0.0,0
PAYMENT,26084.81,40746.0,14661.19,0.0,0.0,0
PAYMENT,3800.11,11154.0,7353.89,0.0,0.0,0
TRANSFER,10539.37,10539.37,0.0,0.0,0.0,1
CASH_OUT,10539.37,10539.37,0.0,0.0,10539.37,1
PAYMENT,20670.84,5597.0,0.0,0.0,0.0,0
DEBIT,3923.46,159800.0,155876.54,11757.21,15680.66,0
CASH_IN,133270.9,4140.0,137410.9,67722.17,13707.11,0
PAYMENT,19681.95,2517.0,0.0,0.0,0.0,0
PAYMENT,982.2,0.0,0.0,0.0,0.0,0
PAYMENT,20409.77,4528.0,0.0,0.0,0.0,0
PAYMENT,14147.04,5031.0,0.0,0.0,0.0,0
PAYMENT,3236.22,0.0,0.0,0.0,0.0,0
PAYMENT,7865.38,0.0,0.0,0.0,0.0,0
PAYMENT,12798.31,61384.0,48585.69,0.0,0.0,0
PAYMENT,6672.96,72306.66,65633.71,0.0,0.0,0
PAYMENT,1615.9,65633.71,64017.81,0.0,0.0,0
PAYMENT,2805.92,202.0,0.0,0.0,0.0,0
PAYMENT,374.85,0.0,0.0,0.0,0.0,0
TRANSFER,69013.09,40038.0,0.0,68880.79,137893.88,0
PAYMENT,545.68,0.0,0.0,0.0,0.0,0
PAYMENT,25486.13,125894.0,100407.87,0.0,0.0,0
PAYMENT,1443.56,100407.87,98964.31,0.0,0.0,0
PAYMENT,1719.19,98964.31,97245.12,0.0,0.0,0
PAYMENT,2650.15,97245.12,94594.97,0.0,0.0,0
PAYMENT,14140.28,94594.97,80454.69,0.0,0.0,0
PAYMENT,13343.04,80454.69,67111.65,0.0,0.0,0
PAYMENT,2536.69,67111.65,64574.96,0.0,0.0,0
PAYMENT,8780.64,64574.96,55794.32,0.0,0.0,0
PAYMENT,12895.72,55794.32,42898.6,0.0,0.0,0
PAYMENT,952.87,42898.6,41945.73,0.0,0.0,0
PAYMENT,7874.98,41945.73,34070.75,0.0,0.0,0
PAYMENT,4035.53,34070.75,30035.22,0.0,0.0,0
PAYMENT,14225.59,30035.22,15809.63,0.0,0.0,0
PAYMENT,7937.87,15809.63,7871.75,0.0,0.0,0
PAYMENT,23347.8,7871.75,0.0,0.0,0.0,0
PAYMENT,3024.32,36790.0,33765.68,0.0,0.0,0
PAYMENT,12694.9,179254.0,166559.1,0.0,0.0,0
PAYMENT,6573.52,4921.0,0.0,0.0,0.0,0
PAYMENT,30588.31,144777.0,114188.69,0.0,0.0,0
PAYMENT,18409.27,14504.0,0.0,0.0,0.0,0
PAYMENT,6808.99,79862.0,73053.01,0.0,0.0,0
PAYMENT,28899.92,186.0,0.0,0.0,0.0,0
PAYMENT,85.42,10386.0,10300.58,0.0,0.0,0
PAYMENT,9768.07,5198.0,0.0,0.0,0.0,0
PAYMENT,1828.21,2.0,0.0,0.0,0.0,0
DEBIT,1027.42,52928.0,51900.58,51250.0,9076.2,0
TRANSFER,76083.8,51900.58,0.0,186540.3,262624.1,0
TRANSFER,5573.43,0.0,0.0,152292.0,286841.74,0
TRANSFER,206925.43,0.0,0.0,11157336.25,10946411.29,0
TRANSFER,572492.51,0.0,0.0,11565917.93,12138410.45,0
TRANSFER,707899.22,0.0,0.0,7173523.49,7801173.17,0
TRANSFER,979818.78,0.0,0.0,1116289.38,1796138.08,0
TRANSFER,280567.17,0.0,0.0,9989133.64,10670907.24,0
TRANSFER,18873.1,0.0,0.0,54985.05,18021.11,0
TRANSFER,2837270.65,0.0,0.0,9126860.4,12946583.44,0
TRANSFER,525371.52,0.0,0.0,930271.58,1640678.66,0
TRANSFER,1197188.79,0.0,0.0,2560556.45,3757745.24,0
TRANSFER,141633.8,0.0,0.0,6235766.54,6778025.76,0
TRANSFER,521678.46,0.0,0.0,10269700.81,10670907.24,0
TRANSFER,1610264.08,0.0,0.0,6349066.6,7810214.06,0
TRANSFER,2565.32,0.0,0.0,188715.38,344441.76,0
TRANSFER,16972.84,0.0,0.0,20462.56,37435.4,0
TRANSFER,708855.97,0.0,0.0,1066634.1,2109808.94,0
TRANSFER,630132.72,0.0,0.0,1177171.25,1628181.42,0
TRANSFER,445570.0,0.0,0.0,547215.12,1482025.15,0
TRANSFER,50662.63,0.0,0.0,52277.42,9076.2,0
TRANSFER,192421.03,0.0,0.0,6377400.33,6778025.76,0
TRANSFER,1453126.81,0.0,0.0,3809570.13,4790173.09,0
TRANSFER,112752.15,0.0,0.0,223006.0,5515949.57,0
TRANSFER,87674.26,0.0,0.0,157982.12,124042.91,0
PAYMENT,16573.43,40857.0,24283.57,0.0,0.0,0
PAYMENT,2941.39,102940.05,99998.66,0.0,0.0,0
CASH_OUT,90922.45,99998.66,9076.2,482981.46,122805.91,0
PAYMENT,2166.7,72.0,0.0,0.0,0.0,0
PAYMENT,3095.82,30415.0,27319.18,0.0,0.0,0
PAYMENT,279.84,27319.18,27039.34,0.0,0.0,0
PAYMENT,8615.79,27039.34,18423.55,0.0,0.0,0
PAYMENT,29363.1,17790.0,0.0,0.0,0.0,0
DEBIT,5916.27,247.0,0.0,38473.99,44390.26,0
PAYMENT,19877.65,24560.0,4682.35,0.0,0.0,0
DEBIT,1575.17,72541.05,70965.88,81584.44,89079.66,0
PAYMENT,162.32,70965.88,70803.56,0.0,0.0,0
DEBIT,2664.55,28439.0,25774.45,157865.43,286841.74,0
PAYMENT,10951.21,460592.0,449640.79,0.0,0.0,0
PAYMENT,649.2,158.0,0.0,0.0,0.0,0
PAYMENT,18847.45,152220.0,133372.55,0.0,0.0,0
TRANSFER,70376.34,59987.0,0.0,47644.38,46262.61,0
PAYMENT,24661.43,2191.0,0.0,0.0,0.0,0
PAYMENT,2688.52,1070.0,0.0,0.0,0.0,0
PAYMENT,16048.8,114995.0,98946.2,0.0,0.0,0
PAYMENT,16115.55,5373.0,0.0,0.0,0.0,0
PAYMENT,3130.69,45415.0,42284.31,0.0,0.0,0
DEBIT,6010.62,549946.93,543936.31,8629.02,14639.63,0
CASH_OUT,8294.34,543936.31,535641.97,41182.36,49476.7,0
CASH_OUT,34465.37,535641.97,501176.6,165878.6,3522.9,0
PAYMENT,12695.49,30843.0,18147.51,0.0,0.0,0
PAYMENT,3911.87,1327.0,0.0,0.0,0.0,0
PAYMENT,10105.94,49694.0,39588.06,0.0,0.0,0
PAYMENT,24674.79,20199.0,0.0,0.0,0.0,0
TRANSFER,16208.5,24318.0,8109.5,0.0,16208.5,0
PAYMENT,37480.38,182.0,0.0,0.0,0.0,0
PAYMENT,14043.68,72818.0,58774.32,0.0,0.0,0
PAYMENT,9419.48,22393.0,12973.52,0.0,0.0,0
CASH_OUT,101181.53,12973.52,0.0,10791379.27,10670907.24,0
PAYMENT,9437.39,19908.0,10470.61,0.0,0.0,0
PAYMENT,10728.82,778162.02,767433.2,0.0,0.0,0
PAYMENT,409.74,767433.2,767023.46,0.0,0.0,0
PAYMENT,708.36,767023.46,766315.1,0.0,0.0,0
PAYMENT,21595.02,466.0,0.0,0.0,0.0,0
PAYMENT,13021.44,150192.94,137171.5,0.0,0.0,0
CASH_OUT,31891.69,137171.5,105279.81,42746.73,74638.42,0
PAYMENT,14294.08,69899.0,55604.92,0.0,0.0,0
PAYMENT,209.18,245730.0,245520.82,0.0,0.0,0
PAYMENT,8269.29,94256.0,85986.71,0.0,0.0,0
PAYMENT,8095.03,41916.0,33820.97,0.0,0.0,0
PAYMENT,1588.8,40155.84,38567.04,0.0,0.0,0
PAYMENT,1667.18,38567.04,36899.86,0.0,0.0,0
PAYMENT,2184.39,7360.41,5176.03,0.0,0.0,0
PAYMENT,549.08,5176.03,4626.94,0.0,0.0,0
PAYMENT,1082.01,32477.0,31394.99,0.0,0.0,0
PAYMENT,5664.57,509363.0,503698.43,0.0,0.0,0
DEBIT,3762.4,11465.0,7702.6,27048.0,24074.25,0
DEBIT,5920.06,156628.0,150707.94,83159.61,89079.66,0
PAYMENT,34885.44,96636.56,61751.11,0.0,0.0,0
CASH_OUT,57342.59,61751.11,4408.53,1455643.1,1640678.66,0
CASH_OUT,9804.05,4408.53,0.0,107159.07,118276.63,0
CASH_OUT,119579.08,0.0,0.0,2485918.01,2182677.05,0
CASH_OUT,8451.78,0.0,0.0,174556.77,100836.14,0
CASH_OUT,123283.25,0.0,0.0,404831.0,646875.4,0
CASH_OUT,171669.81,0.0,0.0,416581.85,259015.25,0
CASH_OUT,48514.62,0.0,0.0,50942.42,99457.04,0
CASH_OUT,485135.11,0.0,0.0,17778291.45,18263426.57,0
CASH_OUT,340917.37,0.0,0.0,7103899.5,6800716.51,0
CASH_OUT,103406.05,0.0,0.0,3512606.05,6963508.84,0
CASH_OUT,88793.94,0.0,0.0,125226.99,265635.7,0
CASH_OUT,162541.79,0.0,0.0,327229.36,99535.4,0
CASH_OUT,189104.46,0.0,0.0,2605497.09,2182677.05,0
CASH_OUT,22630.64,0.0,0.0,235008.0,259438.66,0
CASH_OUT,75925.56,0.0,0.0,1378570.36,2648013.13,0
CASH_OUT,226424.35,0.0,0.0,1748436.14,1615874.57,0
CASH_OUT,105759.64,0.0,0.0,152509.08,229190.56,0
PAYMENT,7842.1,53982.06,46139.96,0.0,0.0,0
PAYMENT,2317.06,46139.96,43822.9,0.0,0.0,0
CASH_IN,254872.55,7408.0,262280.55,786.0,0.0,0
PAYMENT,2457.11,262280.55,259823.45,0.0,0.0,0
PAYMENT,2599.05,39532.0,36932.95,0.0,0.0,0
PAYMENT,906.78,36932.95,36026.17,0.0,0.0,0
PAYMENT,2092.69,36026.17,33933.48,0.0,0.0,0
PAYMENT,18293.81,60205.42,41911.6,0.0,0.0,0
PAYMENT,1341.34,41911.6,40570.26,0.0,0.0,0
PAYMENT,6159.62,40570.26,34410.65,0.0,0.0,0
TRANSFER,75131.35,76089.0,957.65,23315.48,98446.83,0
DEBIT,3985.96,40300.0,36314.04,10892560.8,10670907.24,0
PAYMENT,9224.5,27929.0,18704.5,0.0,0.0,0
PAYMENT,10839.8,70407.1,59567.3,0.0,0.0,0
TRANSFER,136001.37,59567.3,0.0,501176.6,227513.56,0
TRANSFER,163870.49,39379.0,0.0,29491.02,193361.51,0
PAYMENT,15484.5,176099.0,160614.5,0.0,0.0,0
PAYMENT,22415.68,31164.0,8748.32,0.0,0.0,0
TRANSFER,22877.0,22877.0,0.0,0.0,0.0,1
CASH_OUT,22877.0,22877.0,0.0,0.0,22877.0,1
PAYMENT,19110.24,17586.0,0.0,0.0,0.0,0
PAYMENT,2726.77,696.0,0.0,0.0,0.0,0
PAYMENT,8302.14,0.0,0.0,0.0,0.0,0
PAYMENT,2204.12,0.0,0.0,0.0,0.0,0
PAYMENT,1587.79,10906.0,9318.21,0.0,0.0,0
PAYMENT,19818.51,154991.0,135172.49,0.0,0.0,0
PAYMENT,5989.14,15216.0,9226.86,0.0,0.0,0
PAYMENT,22421.09,121670.0,99248.91,0.0,0.0,0
PAYMENT,15323.44,9083.0,0.0,0.0,0.0,0
PAYMENT,26862.79,26044.0,0.0,0.0,0.0,0
PAYMENT,4158.69,24366.0,20207.31,0.0,0.0,0
PAYMENT,1354.57,158.0,0.0,0.0,0.0,0
TRANSFER,167476.47,63807.0,0.0,0.0,167476.47,0
PAYMENT,383.64,1081.0,697.36,0.0,0.0,0
PAYMENT,1150.8,30766.0,29615.2,0.0,0.0,0
PAYMENT,4059.46,11277.0,7217.54,0.0,0.0,0
PAYMENT,921.61,7217.54,6295.94,0.0,0.0,0
PAYMENT,10739.56,6295.94,0.0,0.0,0.0,0
TRANSFER,43896.22,102539.0,58642.78,167163.39,252667.53,0
PAYMENT,1036.33,58642.78,57606.45,0.0,0.0,0
CASH_OUT,124112.03,3248.0,0.0,258268.72,229190.56,0
PAYMENT,5678.23,0.0,0.0,0.0,0.0,0
PAYMENT,4848.52,0.0,0.0,0.0,0.0,0
PAYMENT,562.64,674221.0,673658.36,0.0,0.0,0
DEBIT,1313.51,49977.0,48663.49,116963.12,118276.63,0
PAYMENT,2681.46,11034.0,8352.54,0.0,0.0,0
PAYMENT,1677.52,24448.0,22770.48,0.0,0.0,0
PAYMENT,2713.07,96360.0,93646.93,0.0,0.0,0
PAYMENT,1187.17,48450.0,47262.83,0.0,0.0,0
PAYMENT,347.5,9148.0,8800.5,0.0,0.0,0
PAYMENT,1637.03,220.0,0.0,0.0,0.0,0
PAYMENT,947.58,3025.0,2077.42,0.0,0.0,0
PAYMENT,1921.43,34622.0,32700.57,0.0,0.0,0
PAYMENT,2929.49,0.0,0.0,0.0,0.0,0
PAYMENT,1161.22,0.0,0.0,0.0,0.0,0
PAYMENT,2005.44,21367.0,19361.56,0.0,0.0,0
PAYMENT,1936.67,10604.0,8667.33,0.0,0.0,0
PAYMENT,8158.24,8667.33,509.09,0.0,0.0,0
PAYMENT,38059.51,509.09,0.0,0.0,0.0,0
PAYMENT,3272.71,4352.0,1079.29,0.0,0.0,0
PAYMENT,2707.11,198203.0,195495.89,0.0,0.0,0
PAYMENT,2776.75,20499.0,17722.25,0.0,0.0,0
PAYMENT,3346.22,12983.0,9636.78,0.0,0.0,0
DEBIT,409.4,30810.4,30401.0,25390.85,21101.01,0
PAYMENT,6326.75,30401.0,24074.25,0.0,0.0,0
TRANSFER,139173.95,35559.0,0.0,0.0,139173.95,0
CASH_IN,208096.95,0.0,208096.95,486798.02,42270.49,0
CASH_IN,487852.5,208096.95,695949.45,9670814.67,8975709.58,0
CASH_IN,45649.91,695949.45,741599.36,382380.75,229190.56,0
CASH_IN,130708.05,741599.36,872307.41,245656.38,124042.91,0
CASH_IN,143618.67,872307.41,1015926.08,1840076.94,1623962.37,0
CASH_IN,41385.54,1015926.08,1057311.62,65002.0,5966.04,0
CASH_IN,51147.41,1057311.62,1108459.04,57792.19,6644.77,0
CASH_IN,246059.61,1108459.04,1354518.65,1982491.06,1356589.82,0
CASH_IN,352364.46,1354518.65,1706883.11,2943614.6,2772312.14,0
CASH_IN,225639.52,1706883.11,1932522.64,10896546.76,10670907.24,0
CASH_IN,52896.89,1932522.64,1985419.52,74267.0,0.0,0
CASH_IN,409664.42,1985419.52,2395083.94,637177.97,227513.56,0
CASH_IN,308084.98,2395083.94,2703168.92,1454495.92,2648013.13,0
CASH_IN,280770.07,2703168.92,2983939.0,6540346.28,5692737.46,0
CASH_IN,221970.49,2983939.0,2983939.0,2983939.0,6671931.33,0
CASH_IN,68827.52,2983939.0,3052766.52,72236.0,3408.48,0
CASH_IN,180075.86,3052766.52,3232842.37,921817.65,217964.09,0
CASH_IN,245908.29,3232842.37,3478750.66,11964131.05,12946583.44,0
CASH_IN,80199.62,3478750.66,3558950.28,2051802.27,2748383.99,0
CASH_IN,573435.74,3558950.28,4132386.02,7444816.87,6800716.51,0
CASH_IN,248507.58,4132386.02,4380893.6,308745.42,60237.85,0
CASH_IN,137360.58,4380893.6,4518254.18,1736431.45,1356589.82,0
CASH_IN,48951.75,4518254.18,4567205.93,114948.33,124042.91,0
CASH_IN,99107.68,4567205.93,4666313.62,1807303.97,1628181.42,0
CASH_IN,25752.66,4666313.62,4692066.27,335758.15,5515949.57,0
CASH_IN,16871.14,4692066.27,4708937.41,135715.81,118844.67,0
CASH_IN,34688.77,4708937.41,4743626.18,363538.72,139849.81,0
CASH_IN,208461.54,4743626.18,4952087.72,259823.45,51361.91,0
CASH_IN,107540.28,4952087.72,5059628.0,336730.84,229190.56,0
CASH_IN,180025.45,5059628.0,5239653.45,7074754.63,6894729.18,0
CASH_IN,86497.62,5239653.45,5326151.07,146063.74,59566.12,0
CASH_IN,21370.5,5326151.07,5347521.57,1708196.29,1628181.42,0
CASH_IN,130407.77,5347521.57,5477929.34,13060826.21,0.0,0
PAYMENT,200.47,31051.0,30850.53,0.0,0.0,0
PAYMENT,3973.91,30850.53,26876.62,0.0,0.0,0
PAYMENT,1015.93,1168.0,152.07,0.0,0.0,0
PAYMENT,8221.47,152.07,0.0,0.0,0.0,0
PAYMENT,7222.78,64443.0,57220.22,0.0,0.0,0
PAYMENT,1161.3,125444.0,124282.7,0.0,0.0,0
PAYMENT,2463.48,3921.0,1457.52,0.0,0.0,0
CASH_OUT,51614.78,1457.52,0.0,214020.92,265635.7,0
TRANSFER,25975.86,138.0,0.0,0.0,25975.86,0
PAYMENT,3011.78,21044.0,18032.22,0.0,0.0,0
PAYMENT,3112.94,18032.22,14919.27,0.0,0.0,0
PAYMENT,423.65,196.0,0.0,0.0,0.0,0
PAYMENT,1713.72,15759.0,14045.28,0.0,0.0,0
PAYMENT,6188.07,14045.28,7857.21,0.0,0.0,0
PAYMENT,27480.99,7857.21,0.0,0.0,0.0,0
PAYMENT,2343.87,21566.0,19222.13,0.0,0.0,0
PAYMENT,2423.7,32326.0,29902.3,0.0,0.0,0
PAYMENT,3722.55,4541.0,818.45,0.0,0.0,0
CASH_OUT,58046.34,818.45,0.0,65996.58,124042.91,0
PAYMENT,709.56,31400.0,30690.44,0.0,0.0,0
PAYMENT,2524.23,249333.0,246808.77,0.0,0.0,0
PAYMENT,1427.0,29868.0,28441.0,0.0,0.0,0
PAYMENT,952.48,46570.0,45617.52,0.0,0.0,0
PAYMENT,3684.23,45617.52,41933.3,0.0,0.0,0
PAYMENT,808.11,4801.0,3992.89,0.0,0.0,0
PAYMENT,1522.02,189.0,0.0,0.0,0.0,0
PAYMENT,5249.58,13476.0,8226.42,0.0,0.0,0
PAYMENT,1680.88,20388.0,18707.12,0.0,0.0,0
CASH_OUT,12414.4,18707.12,6292.72,33316.54,45730.94,0
PAYMENT,2674.97,0.0,0.0,0.0,0.0,0
CASH_OUT,75146.85,0.0,0.0,77486.0,61986.75,0
CASH_OUT,186125.39,0.0,0.0,211059.6,252667.53,0
PAYMENT,1950.33,334103.0,332152.67,0.0,0.0,0
PAYMENT,3969.94,5743.0,1773.06,0.0,0.0,0
PAYMENT,2413.57,287.0,0.0,0.0,0.0,0
PAYMENT,3690.54,22861.0,19170.46,0.0,0.0,0
PAYMENT,8402.36,19170.46,10768.1,0.0,0.0,0
PAYMENT,2582.66,12332.0,9749.34,0.0,0.0,0
PAYMENT,6122.88,9749.34,3626.46,0.0,0.0,0
CASH_IN,57894.54,50413.0,108307.54,0.0,0.0,0
PAYMENT,865.79,108307.54,107441.76,0.0,0.0,0
PAYMENT,494.11,10100.0,9605.89,0.0,0.0,0
PAYMENT,46.88,25500.0,25453.12,0.0,0.0,0
PAYMENT,5159.5,22366.0,17206.5,0.0,0.0,0
PAYMENT,1292.42,9910.0,8617.58,0.0,0.0,0
TRANSFER,64279.74,21370.11,0.0,16997.22,81276.96,0
PAYMENT,3953.73,0.0,0.0,0.0,0.0,0
TRANSFER,94450.19,42837.0,0.0,303473.14,88544.15,0
PAYMENT,1016.95,0.0,0.0,0.0,0.0,0
PAYMENT,9030.55,0.0,0.0,0.0,0.0,0
PAYMENT,8687.83,0.0,0.0,0.0,0.0,0
PAYMENT,3207.13,0.0,0.0,0.0,0.0,0
PAYMENT,985.95,0.0,0.0,0.0,0.0,0
PAYMENT,16004.53,0.0,0.0,0.0,0.0,0
PAYMENT,11557.67,0.0,0.0,0.0,0.0,0
PAYMENT,3848.39,0.0,0.0,0.0,0.0,0
PAYMENT,8976.25,0.0,0.0,0.0,0.0,0
PAYMENT,6650.35,0.0,0.0,0.0,0.0,0
PAYMENT,23159.45,0.0,0.0,0.0,0.0,0
PAYMENT,5746.09,0.0,0.0,0.0,0.0,0
PAYMENT,3068.79,9792.0,6723.21,0.0,0.0,0
PAYMENT,2554.36,11993.0,9438.64,0.0,0.0,0
PAYMENT,3187.96,9438.64,6250.68,0.0,0.0,0
PAYMENT,654.0,7031.0,6377.0,0.0,0.0,0
PAYMENT,3581.95,6377.0,2795.05,0.0,0.0,0
PAYMENT,1933.73,208727.0,206793.27,0.0,0.0,0
PAYMENT,1961.84,11348.0,9386.16,0.0,0.0,0
PAYMENT,2906.96,125221.0,122314.04,0.0,0.0,0
DEBIT,896.16,37232.0,36335.84,1974860.49,1615874.57,0
CASH_OUT,78639.4,36335.84,0.0,6569821.36,6778025.76,0
CASH_OUT,12149.25,0.0,0.0,74226.4,86375.65,0
PAYMENT,4104.55,5865.0,1760.45,0.0,0.0,0
PAYMENT,1516.32,503918.0,502401.68,0.0,0.0,0
PAYMENT,4385.26,362.0,0.0,0.0,0.0,0
PAYMENT,1222.27,0.0,0.0,0.0,0.0,0
PAYMENT,12492.07,0.0,0.0,0.0,0.0,0
PAYMENT,6078.0,0.0,0.0,0.0,0.0,0
PAYMENT,1735.18,0.0,0.0,0.0,0.0,0
PAYMENT,17331.19,0.0,0.0,0.0,0.0,0
PAYMENT,13198.22,0.0,0.0,0.0,0.0,0
PAYMENT,18391.64,0.0,0.0,0.0,0.0,0
PAYMENT,25313.62,0.0,0.0,0.0,0.0,0
PAYMENT,4504.32,0.0,0.0,0.0,0.0,0
PAYMENT,7343.53,0.0,0.0,0.0,0.0,0
PAYMENT,354.17,0.0,0.0,0.0,0.0,0
PAYMENT,7331.37,0.0,0.0,0.0,0.0,0
PAYMENT,2165.53,0.0,0.0,0.0,0.0,0
TRANSFER,11218.84,49697.0,38478.16,29479.34,40698.18,0
PAYMENT,70.48,249728.0,249657.52,0.0,0.0,0
PAYMENT,7706.45,249657.52,241951.07,0.0,0.0,0
PAYMENT,2188.32,241951.07,239762.75,0.0,0.0,0
PAYMENT,1889.79,32058.0,30168.21,0.0,0.0,0
PAYMENT,2598.97,15819.0,13220.03,0.0,0.0,0
PAYMENT,2946.8,4913.0,1966.2,0.0,0.0,0
TRANSFER,7800.55,160529.98,152729.43,0.0,7800.55,0
PAYMENT,7589.88,152729.43,145139.55,0.0,0.0,0
PAYMENT,2529.38,76816.0,74286.62,0.0,0.0,0
PAYMENT,453.25,34032.0,33578.75,0.0,0.0,0
CASH_OUT,92229.71,33578.75,0.0,1313931.0,1063443.49,0
TRANSFER,10000000.0,12930418.44,2930418.44,0.0,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,0.0,9941904.21,1
TRANSFER,2930418.44,2930418.44,0.0,0.0,0.0,1
CASH_OUT,2930418.44,2930418.44,0.0,3616012.1,6963508.84,1
PAYMENT,2150.61,15599.0,13448.39,0.0,0.0,0
PAYMENT,29.03,12217.0,12187.97,0.0,0.0,0
PAYMENT,2564.39,11054.0,8489.61,0.0,0.0,0
PAYMENT,2941.66,5573.0,2631.34,0.0,0.0,0
TRANSFER,170889.82,31431.0,0.0,0.0,63011.84,0
PAYMENT,1602.1,5562.0,3959.9,0.0,0.0,0
PAYMENT,957.52,213.0,0.0,0.0,0.0,0
PAYMENT,336.88,21430.0,21093.12,0.0,0.0,0
PAYMENT,2251.91,10598.0,8346.09,0.0,0.0,0
PAYMENT,139.23,359.0,219.77,0.0,0.0,0
PAYMENT,3408.82,15388.0,11979.18,0.0,0.0,0
PAYMENT,1948.05,11408.0,9459.95,0.0,0.0,0
CASH_IN,156238.83,9459.95,165698.79,205472.0,44954.99,0
CASH_IN,130385.04,165698.79,296083.83,1975756.65,1615874.57,0
CASH_IN,106343.2,296083.83,402427.03,2096108.16,1796138.08,0
CASH_IN,110562.27,402427.03,512989.29,573903.91,122805.91,0
CASH_IN,80249.55,512989.29,593238.84,7881422.71,7801173.17,0
CASH_IN,58644.37,593238.84,651883.21,1686825.79,1628181.42,0
CASH_IN,82172.42,651883.21,734055.62,183008.55,100836.14,0
CASH_IN,161141.8,734055.62,895197.42,354805.29,193663.49,0
CASH_IN,113399.73,895197.42,1008597.15,140163.41,26763.68,0
CASH_IN,207252.6,1008597.15,1215849.75,9182962.17,8975709.58,0
CASH_IN,242047.69,1215849.75,1457897.44,1406160.71,1063443.49,0
CASH_IN,107730.87,1457897.44,1565628.31,5477929.34,6671931.33,0
CASH_IN,72495.9,1565628.31,1638124.21,1696458.27,1623962.37,0
CASH_IN,90646.09,1638124.21,1728770.3,152632.85,61986.75,0
CASH_IN,196821.07,1728770.3,1925591.38,200343.97,3522.9,0
CASH_IN,87541.63,1925591.38,2013133.01,4517761.53,4775319.66,0
CASH_IN,80278.26,2013133.01,2093411.27,617488.4,742165.13,0
CASH_IN,49984.03,2093411.27,2143395.3,537210.15,742165.13,0
CASH_IN,81300.2,2143395.3,2143395.3,2143395.3,13381242.46,0
CASH_IN,100669.53,2143395.3,2244064.83,1164113.02,1063443.49,0
CASH_IN,127307.99,2244064.83,2371372.82,741741.8,217964.09,0
CASH_IN,12510.49,2371372.82,2383883.31,24812.36,12301.87,0
CASH_IN,63936.91,2383883.31,2447820.23,67234.96,3298.05,0
